count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
24	0.283582089552	0.00819672131148	0.716417910448	0.802	BMweights	prk	fifty	fubar	no	551	9.18333333333	0.0205635379735	0.25066819773	3.81442734478
24	0.283582089552	0.00819672131148	0.716417910448	0.802	PDweights	prk	fifty	fubar	no	647	10.7833333333	0.0241462959507	0.24099276902	3.7016485372
24	0.276119402985	0.0109289617486	0.723880597015	0.798	BMweightsP	prk	fifty	fubar	yes	1854	30.9	0.0691920134353	0.20384251025	3.8942899527
24	0.268656716418	0.00819672131148	0.731343283582	0.798	PDweightsP	prk	fifty	fubar	yes	2103	35.05	0.0784847919388	0.20201245433	3.8441832155
25	0.221088435374	0.00403768506057	0.778911564626	0.776277724204	truealn	prk	true	fubar	true	0	0	0	0
25	0.432	0.0130718954248	0.568	0.825986078886	refaln	prk	zero	fubar	zero	0	0	0	0.2806259888	3.97215079032
25	0.432	0.00653594771242	0.568	0.830626450116	Guidance	prk	ninety	fubar	no	696	11.6	0.0297613957068	0	0
25	0.456	0.00653594771242	0.544	0.837587006961	GuidanceP	prk	ninety	fubar	yes	1733	28.8833333333	0.074104164885	0	0
25	0.432	0.00653594771242	0.568	0.830626450116	Guidance	prk	thirty	fubar	no	696	11.6	0.0297613957068	0	0
25	0.456	0.00653594771242	0.544	0.837587006961	GuidanceP	prk	thirty	fubar	yes	1733	28.8833333333	0.074104164885	0	0
25	0.432	0.00653594771242	0.568	0.830626450116	Guidance	prk	fifty	fubar	no	696	11.6	0.0297613957068	0.2643187896	3.96558313656
25	0.448	0.00653594771242	0.552	0.835266821346	GuidanceP	prk	fifty	fubar	yes	1733	28.8833333333	0.074104164885	0.2327509998	4.19175440468
25	0.432	0.00653594771242	0.568	0.830626450116	Guidance	prk	seventy	fubar	no	696	11.6	0.0297613957068	0	0
25	0.456	0.00653594771242	0.544	0.837587006961	GuidanceP	prk	seventy	fubar	yes	1733	28.8833333333	0.074104164885	0	0
25	0.448	0.00653594771242	0.552	0.835266821346	BMweights	prk	fifty	fubar	no	645	10.75	0.02758060378	0.26644638904	4.10665106206
25	0.448	0.00653594771242	0.552	0.835266821346	PDweights	prk	fifty	fubar	no	830	13.8333333333	0.0354913195929	0.26728300472	3.96970265659
25	0.456	0.00653594771242	0.544	0.837587006961	BMweightsP	prk	fifty	fubar	yes	1724	28.7333333333	0.0737193192508	0.23646218789	3.97251177321
25	0.456	0.00653594771242	0.544	0.837587006961	PDweightsP	prk	fifty	fubar	yes	2112	35.2	0.0903104421449	0.2329159193	4.0380293994
26	0.168918918919	0.00134048257373	0.831081081081	0.762955854127	truealn	prk	true	fubar	true	0	0	0	0
26	0.330578512397	0.00313479623824	0.669421487603	0.813636363636	refaln	prk	zero	fubar	zero	0	0	0	0.2470955136	4.05573505338
26	0.314049586777	0.0	0.685950413223	0.811363636364	Guidance	prk	ninety	fubar	no	470	7.83333333333	0.0194311228708	0	0
26	0.322314049587	0.0	0.677685950413	0.813636363636	GuidanceP	prk	ninety	fubar	yes	1751	29.1833333333	0.0723912683976	0	0
26	0.314049586777	0.0	0.685950413223	0.811363636364	Guidance	prk	thirty	fubar	no	470	7.83333333333	0.0194311228708	0	0
26	0.314049586777	0.0	0.685950413223	0.811363636364	GuidanceP	prk	thirty	fubar	yes	1751	29.1833333333	0.0723912683976	0	0
26	0.314049586777	0.0	0.685950413223	0.811363636364	Guidance	prk	fifty	fubar	no	470	7.83333333333	0.0194311228708	0.23851904091	4.13072716422
26	0.314049586777	0.0	0.685950413223	0.811363636364	GuidanceP	prk	fifty	fubar	yes	1751	29.1833333333	0.0723912683976	0.19470722719	3.92950291985
26	0.314049586777	0.0	0.685950413223	0.811363636364	Guidance	prk	seventy	fubar	no	470	7.83333333333	0.0194311228708	0	0
26	0.314049586777	0.0	0.685950413223	0.811363636364	GuidanceP	prk	seventy	fubar	yes	1751	29.1833333333	0.0723912683976	0	0
26	0.314049586777	0.0	0.685950413223	0.811363636364	BMweights	prk	fifty	fubar	no	462	7.7	0.0191003803539	0.2400132451	4.14364814853
26	0.314049586777	0.0	0.685950413223	0.811363636364	PDweights	prk	fifty	fubar	no	481	8.01666666667	0.0198858938317	0.2388109511	4.31885548078
26	0.314049586777	0.0	0.685950413223	0.811363636364	BMweightsP	prk	fifty	fubar	yes	1842	30.7	0.0761534645279	0.19469708201	3.96780708912
26	0.305785123967	0.0	0.694214876033	0.809090909091	PDweightsP	prk	fifty	fubar	yes	2215	36.9166666667	0.0915743343807	0.19775405813	4.13927815614
27	0.169014084507	0.00374064837905	0.830985915493	0.779926335175	truealn	prk	true	fubar	true	0	0	0	0
27	0.27868852459	0.0146627565982	0.72131147541	0.799136069114	refaln	prk	zero	fubar	zero	0	0	0	0.2362252244	4.40473890137
27	0.27868852459	0.0146627565982	0.72131147541	0.799136069114	Guidance	prk	ninety	fubar	no	520	8.66666666667	0.0223156810574	0	0
27	0.27868852459	0.0117302052786	0.72131147541	0.801295896328	GuidanceP	prk	ninety	fubar	yes	1807	30.1166666667	0.0775469916745	0	0
27	0.27868852459	0.0146627565982	0.72131147541	0.799136069114	Guidance	prk	thirty	fubar	no	520	8.66666666667	0.0223156810574	0	0
27	0.286885245902	0.0117302052786	0.713114754098	0.803455723542	GuidanceP	prk	thirty	fubar	yes	1807	30.1166666667	0.0775469916745	0	0
27	0.286885245902	0.0146627565982	0.713114754098	0.801295896328	Guidance	prk	fifty	fubar	no	520	8.66666666667	0.0223156810574	0.2280623977	4.15181796711
27	0.286885245902	0.0117302052786	0.713114754098	0.803455723542	GuidanceP	prk	fifty	fubar	yes	1807	30.1166666667	0.0775469916745	0.2123753657	4.2578242209
27	0.27868852459	0.0146627565982	0.72131147541	0.799136069114	Guidance	prk	seventy	fubar	no	520	8.66666666667	0.0223156810574	0	0
27	0.286885245902	0.0117302052786	0.713114754098	0.803455723542	GuidanceP	prk	seventy	fubar	yes	1807	30.1166666667	0.0775469916745	0	0
27	0.27868852459	0.0146627565982	0.72131147541	0.799136069114	BMweights	prk	fifty	fubar	no	501	8.35	0.0215003004034	0.2308447321	4.11294831027
27	0.286885245902	0.0146627565982	0.713114754098	0.801295896328	PDweights	prk	fifty	fubar	no	549	9.15	0.0235602094241	0.23121934524	4.11416210823
27	0.286885245902	0.0117302052786	0.713114754098	0.803455723542	BMweightsP	prk	fifty	fubar	yes	1584	26.4	0.0679769976826	0.21043950344	4.02708673149
27	0.286885245902	0.0117302052786	0.713114754098	0.803455723542	PDweightsP	prk	fifty	fubar	yes	1880	31.3333333333	0.0806797699768	0.20940935475	4.07990929623
28	0.14238410596	0.00118906064209	0.85761589404	0.772528433946	truealn	prk	true	fubar	true	0	0	0	0
28	0.301587301587	0.0168067226891	0.698412698413	0.805383022774	refaln	prk	zero	fubar	zero	0	0	0	0.2696280158	4.62393669899
28	0.309523809524	0.00560224089636	0.690476190476	0.815734989648	Guidance	prk	ninety	fubar	no	642	10.7	0.0274534958307	0	0
28	0.31746031746	0.00280112044818	0.68253968254	0.819875776398	GuidanceP	prk	ninety	fubar	yes	1867	31.1166666667	0.0798375026727	0	0
28	0.309523809524	0.00560224089636	0.690476190476	0.815734989648	Guidance	prk	thirty	fubar	no	642	10.7	0.0274534958307	0	0
28	0.309523809524	0.00280112044818	0.690476190476	0.817805383023	GuidanceP	prk	thirty	fubar	yes	1867	31.1166666667	0.0798375026727	0	0
28	0.309523809524	0.00560224089636	0.690476190476	0.815734989648	Guidance	prk	fifty	fubar	no	642	10.7	0.0274534958307	0.22629780237	3.98820973674
28	0.309523809524	0.00280112044818	0.690476190476	0.817805383023	GuidanceP	prk	fifty	fubar	yes	1867	31.1166666667	0.0798375026727	0.20168192184	4.18311730137
28	0.309523809524	0.00560224089636	0.690476190476	0.815734989648	Guidance	prk	seventy	fubar	no	642	10.7	0.0274534958307	0	0
28	0.31746031746	0.00280112044818	0.68253968254	0.819875776398	GuidanceP	prk	seventy	fubar	yes	1867	31.1166666667	0.0798375026727	0	0
28	0.309523809524	0.00840336134454	0.690476190476	0.813664596273	BMweights	prk	fifty	fubar	no	596	9.93333333333	0.0254864229207	0.2286827843	4.05091359985
28	0.309523809524	0.00560224089636	0.690476190476	0.815734989648	PDweights	prk	fifty	fubar	no	759	12.65	0.0324567030148	0.226664679	3.94561368986
28	0.31746031746	0.00280112044818	0.68253968254	0.819875776398	BMweightsP	prk	fifty	fubar	yes	1793	29.8833333333	0.0766730810349	0.20107858553	4.0859749227
28	0.31746031746	0.00280112044818	0.68253968254	0.819875776398	PDweightsP	prk	fifty	fubar	yes	2001	33.35	0.0855676715843	0.21042405215	4.01584224031
29	0.159722222222	0.00124223602484	0.840277777778	0.777676120769	truealn	prk	true	fubar	true	0	0	0	0
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	refaln	prk	zero	fubar	zero	0	0	0	0.23123852239	4.14270611852
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	Guidance	prk	ninety	fubar	no	560	9.33333333333	0.0244937234834	0	0
29	0.271844660194	0.0119047619048	0.728155339806	0.820045558087	GuidanceP	prk	ninety	fubar	yes	2233	37.2166666667	0.0976687223899	0	0
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	Guidance	prk	thirty	fubar	no	560	9.33333333333	0.0244937234834	0	0
29	0.271844660194	0.0119047619048	0.728155339806	0.820045558087	GuidanceP	prk	thirty	fubar	yes	2233	37.2166666667	0.0976687223899	0	0
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	Guidance	prk	fifty	fubar	no	560	9.33333333333	0.0244937234834	0.21788626326	4.07534719262
29	0.271844660194	0.0119047619048	0.728155339806	0.820045558087	GuidanceP	prk	fifty	fubar	yes	2233	37.2166666667	0.0976687223899	0.20342566456	4.42960614035
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	Guidance	prk	seventy	fubar	no	560	9.33333333333	0.0244937234834	0	0
29	0.271844660194	0.0119047619048	0.728155339806	0.820045558087	GuidanceP	prk	seventy	fubar	yes	2233	37.2166666667	0.0976687223899	0	0
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	BMweights	prk	fifty	fubar	no	535	8.91666666667	0.023400253685	0.22012325932	3.99899382435
29	0.271844660194	0.0178571428571	0.728155339806	0.815489749431	PDweights	prk	fifty	fubar	no	607	10.1166666667	0.0265494467043	0.21740968536	4.10905036931
29	0.271844660194	0.0119047619048	0.728155339806	0.820045558087	BMweightsP	prk	fifty	fubar	yes	2262	37.7	0.098937147356	0.19872712274	4.53922253109
29	0.271844660194	0.0119047619048	0.728155339806	0.820045558087	PDweightsP	prk	fifty	fubar	yes	2359	39.3166666667	0.103179810174	0.19528477299	4.4757948168
30	0.189655172414	0.0	0.810344827586	0.793133802817	truealn	prk	true	fubar	true	0	0	0	0
30	0.36	0.0	0.64	0.831223628692	refaln	prk	zero	fubar	zero	0	0	0	0.23488337396	3.67827939053
30	0.384	0.0	0.616	0.837552742616	Guidance	prk	ninety	fubar	no	626	10.4333333333	0.0256399754249	0	0
30	0.344	0.0	0.656	0.827004219409	GuidanceP	prk	ninety	fubar	yes	2048	34.1333333333	0.0838828588982	0	0
30	0.384	0.0	0.616	0.837552742616	Guidance	prk	thirty	fubar	no	626	10.4333333333	0.0256399754249	0	0
30	0.344	0.0	0.656	0.827004219409	GuidanceP	prk	thirty	fubar	yes	2048	34.1333333333	0.0838828588982	0	0
30	0.384	0.0	0.616	0.837552742616	Guidance	prk	fifty	fubar	no	626	10.4333333333	0.0256399754249	0.22749127922	3.6765488242
30	0.344	0.0	0.656	0.827004219409	GuidanceP	prk	fifty	fubar	yes	2048	34.1333333333	0.0838828588982	0.20123069494	4.24460332266
30	0.384	0.0	0.616	0.837552742616	Guidance	prk	seventy	fubar	no	626	10.4333333333	0.0256399754249	0	0
30	0.344	0.0	0.656	0.827004219409	GuidanceP	prk	seventy	fubar	yes	2048	34.1333333333	0.0838828588982	0	0
30	0.384	0.0	0.616	0.837552742616	BMweights	prk	fifty	fubar	no	629	10.4833333333	0.0257628507065	0.23017783627	3.71114160847
30	0.384	0.0	0.616	0.837552742616	PDweights	prk	fifty	fubar	no	760	12.6666666667	0.0311284046693	0.22328013918	3.82936137107
30	0.352	0.0	0.648	0.829113924051	BMweightsP	prk	fifty	fubar	yes	2028	33.8	0.0830636903543	0.20281315562	4.15904109538
30	0.344	0.0	0.656	0.827004219409	PDweightsP	prk	fifty	fubar	yes	2136	35.6	0.0874872004915	0.20505529967	4.18559260728
31	0.178181818182	0.0	0.821818181818	0.769857433809	truealn	prk	true	fubar	true	0	0	0	0
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	refaln	prk	zero	fubar	zero	0	0	0	0.23949878756	3.81482084227
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	Guidance	prk	ninety	fubar	no	539	8.98333333333	0.0236393140652	0	0
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	GuidanceP	prk	ninety	fubar	yes	1706	28.4333333333	0.0748212797684	0	0
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	Guidance	prk	thirty	fubar	no	539	8.98333333333	0.0236393140652	0	0
31	0.307086614173	0.00353356890459	0.692913385827	0.782926829268	GuidanceP	prk	thirty	fubar	yes	1706	28.4333333333	0.0748212797684	0	0
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	Guidance	prk	fifty	fubar	no	539	8.98333333333	0.0236393140652	0.22746085378	3.5672095174
31	0.307086614173	0.00353356890459	0.692913385827	0.782926829268	GuidanceP	prk	fifty	fubar	yes	1706	28.4333333333	0.0748212797684	0.22760606398	3.82102507403
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	Guidance	prk	seventy	fubar	no	539	8.98333333333	0.0236393140652	0	0
31	0.307086614173	0.00353356890459	0.692913385827	0.782926829268	GuidanceP	prk	seventy	fubar	yes	1706	28.4333333333	0.0748212797684	0	0
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	BMweights	prk	fifty	fubar	no	549	9.15	0.0240778913206	0.22869355748	3.67800241508
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	PDweights	prk	fifty	fubar	no	624	10.4	0.0273672207359	0.22434540821	3.38525059372
31	0.299212598425	0.00353356890459	0.700787401575	0.780487804878	BMweightsP	prk	fifty	fubar	yes	1699	28.3166666667	0.0745142756897	0.22040961972	3.83850417905
31	0.307086614173	0.00353356890459	0.692913385827	0.782926829268	PDweightsP	prk	fifty	fubar	yes	1745	29.0833333333	0.0765317310644	0.22644336139	3.91757498491
32	0.210702341137	0.0	0.789297658863	0.783287419651	truealn	prk	true	fubar	true	0	0	0	0
32	0.345588235294	0.0164473684211	0.654411764706	0.786363636364	refaln	prk	zero	fubar	zero	0	0	0	0.27245591775	3.49088849031
32	0.338235294118	0.0131578947368	0.661764705882	0.786363636364	Guidance	prk	ninety	fubar	no	751	12.5166666667	0.0322206967565	0	0
32	0.338235294118	0.0131578947368	0.661764705882	0.786363636364	GuidanceP	prk	ninety	fubar	yes	2426	40.4333333333	0.104084434529	0	0
32	0.338235294118	0.0131578947368	0.661764705882	0.786363636364	Guidance	prk	thirty	fubar	no	751	12.5166666667	0.0322206967565	0	0
32	0.345588235294	0.0131578947368	0.654411764706	0.788636363636	GuidanceP	prk	thirty	fubar	yes	2426	40.4333333333	0.104084434529	0	0
32	0.338235294118	0.0131578947368	0.661764705882	0.786363636364	Guidance	prk	fifty	fubar	no	751	12.5166666667	0.0322206967565	0.25449834423	3.62398210629
32	0.345588235294	0.0131578947368	0.654411764706	0.788636363636	GuidanceP	prk	fifty	fubar	yes	2426	40.4333333333	0.104084434529	0.22078210783	3.97869537002
32	0.338235294118	0.0131578947368	0.661764705882	0.786363636364	Guidance	prk	seventy	fubar	no	751	12.5166666667	0.0322206967565	0	0
32	0.338235294118	0.0131578947368	0.661764705882	0.786363636364	GuidanceP	prk	seventy	fubar	yes	2426	40.4333333333	0.104084434529	0	0
32	0.330882352941	0.0164473684211	0.669117647059	0.781818181818	BMweights	prk	fifty	fubar	no	781	13.0166666667	0.0335078084778	0.25912219483	3.82363415002
32	0.330882352941	0.0131578947368	0.669117647059	0.784090909091	PDweights	prk	fifty	fubar	no	928	15.4666666667	0.0398146559121	0.24983520743	3.73651645783
32	0.316176470588	0.0131578947368	0.683823529412	0.779545454545	BMweightsP	prk	fifty	fubar	yes	3070	51.1666666667	0.131714432813	0.22040304706	4.23489602631
32	0.308823529412	0.0131578947368	0.691176470588	0.777272727273	PDweightsP	prk	fifty	fubar	yes	3171	52.85	0.136047708941	0.22008830572	4.22358439744
33	0.154981549815	0.00252206809584	0.845018450185	0.782894736842	truealn	prk	true	fubar	true	0	0	0	0
33	0.317757009346	0.0242424242424	0.682242990654	0.814645308924	refaln	prk	zero	fubar	zero	0	0	0	0.2489370757	6.81817023884
33	0.299065420561	0.0151515151515	0.700934579439	0.816933638444	Guidance	prk	ninety	fubar	no	642	10.7	0.0283481255795	0	0
33	0.299065420561	0.0121212121212	0.700934579439	0.819221967963	GuidanceP	prk	ninety	fubar	yes	1886	31.4333333333	0.0832781383848	0	0
33	0.299065420561	0.0151515151515	0.700934579439	0.816933638444	Guidance	prk	thirty	fubar	no	642	10.7	0.0283481255795	0	0
33	0.299065420561	0.0121212121212	0.700934579439	0.819221967963	GuidanceP	prk	thirty	fubar	yes	1886	31.4333333333	0.0832781383848	0	0
33	0.299065420561	0.0151515151515	0.700934579439	0.816933638444	Guidance	prk	fifty	fubar	no	642	10.7	0.0283481255795	0.2372229274	5.98185412138
33	0.299065420561	0.0121212121212	0.700934579439	0.819221967963	GuidanceP	prk	fifty	fubar	yes	1886	31.4333333333	0.0832781383848	0.1990504175	4.18096320557
33	0.299065420561	0.0151515151515	0.700934579439	0.816933638444	Guidance	prk	seventy	fubar	no	642	10.7	0.0283481255795	0	0
33	0.299065420561	0.0121212121212	0.700934579439	0.819221967963	GuidanceP	prk	seventy	fubar	yes	1886	31.4333333333	0.0832781383848	0	0
33	0.317757009346	0.0272727272727	0.682242990654	0.812356979405	BMweights	prk	fifty	fubar	no	658	10.9666666667	0.0290546209211	0.2474296077	6.99965601625
33	0.299065420561	0.0151515151515	0.700934579439	0.816933638444	PDweights	prk	fifty	fubar	no	799	13.3166666667	0.0352806111185	0.2365329799	6.09367914292
33	0.299065420561	0.0121212121212	0.700934579439	0.819221967963	BMweightsP	prk	fifty	fubar	yes	1950	32.5	0.086104119751	0.19463521845	4.33334960063
33	0.299065420561	0.0121212121212	0.700934579439	0.819221967963	PDweightsP	prk	fifty	fubar	yes	1978	32.9666666667	0.0873404865987	0.19503836011	4.36605539396
34	0.145161290323	0.0	0.854838709677	0.765694076039	truealn	prk	true	fubar	true	0	0	0	0
34	0.313868613139	0.00277008310249	0.686131386861	0.809236947791	refaln	prk	zero	fubar	zero	0	0	0	0.2051507955	3.85702807113
34	0.299270072993	0.00277008310249	0.700729927007	0.805220883534	Guidance	prk	ninety	fubar	no	818	13.6333333333	0.0320809475253	0	0
34	0.262773722628	0.00277008310249	0.737226277372	0.795180722892	GuidanceP	prk	ninety	fubar	yes	2702	45.0333333333	0.105969095615	0	0
34	0.299270072993	0.00277008310249	0.700729927007	0.805220883534	Guidance	prk	thirty	fubar	no	818	13.6333333333	0.0320809475253	0	0
34	0.262773722628	0.00277008310249	0.737226277372	0.795180722892	GuidanceP	prk	thirty	fubar	yes	2702	45.0333333333	0.105969095615	0	0
34	0.299270072993	0.00277008310249	0.700729927007	0.805220883534	Guidance	prk	fifty	fubar	no	818	13.6333333333	0.0320809475253	0.19149878941	4.21433246871
34	0.262773722628	0.00277008310249	0.737226277372	0.795180722892	GuidanceP	prk	fifty	fubar	yes	2702	45.0333333333	0.105969095615	0.16918694693	4.37974706357
34	0.299270072993	0.00277008310249	0.700729927007	0.805220883534	Guidance	prk	seventy	fubar	no	818	13.6333333333	0.0320809475253	0	0
34	0.262773722628	0.00277008310249	0.737226277372	0.795180722892	GuidanceP	prk	seventy	fubar	yes	2702	45.0333333333	0.105969095615	0	0
34	0.299270072993	0.00277008310249	0.700729927007	0.805220883534	BMweights	prk	fifty	fubar	no	789	13.15	0.0309436034199	0.20317853562	4.04978525119
34	0.299270072993	0.00277008310249	0.700729927007	0.805220883534	PDweights	prk	fifty	fubar	no	884	14.7333333333	0.0346693858342	0.19232808056	4.12577863851
34	0.277372262774	0.00277008310249	0.722627737226	0.799196787149	BMweightsP	prk	fifty	fubar	yes	2245	37.4166666667	0.0880461212644	0.16602415069	4.51057778621
34	0.262773722628	0.00277008310249	0.737226277372	0.795180722892	PDweightsP	prk	fifty	fubar	yes	2737	45.6166666667	0.107341752294	0.17102205203	4.47155291553
35	0.138408304498	0.0	0.861591695502	0.788983050847	truealn	prk	true	fubar	true	0	0	0	0
35	0.242424242424	0.002849002849	0.757575757576	0.831111111111	refaln	prk	zero	fubar	zero	0	0	0	0.23283750222	3.94019468738
35	0.252525252525	0.002849002849	0.747474747475	0.833333333333	Guidance	prk	ninety	fubar	no	823	13.7166666667	0.0334648070589	0	0
